activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,345872,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCc2nc(Sc3ccccc3Cl)ccc2N1c1c(Cl)cccc1Cl,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '14.40', 'le': '0.32', 'lle': '-0.26', 'sei': '13.90'}",CHEMBL340687,,CHEMBL340687,6.29,False,http://www.openphacts.org/units/Nanomolar,246494,=,1,True,=,,IC50,nM,,515.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,515.0
,345874,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)c1cc(Cl)c(N2C(=O)NCc3nc(Sc4ccc(F)cc4)ccc32)c(Cl)c1,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '15.11', 'le': '0.32', 'lle': '1.28', 'sei': '8.50'}",CHEMBL128414,,CHEMBL128414,7.02,False,http://www.openphacts.org/units/Nanomolar,246475,=,1,True,=,,IC50,nM,,96.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,96.0
,347250,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)c1cc(C)c(N2C(=O)NCc3nc(Sc4ccc(F)cc4)ccc32)c(Cl)c1,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '16.26', 'le': '0.33', 'lle': '1.96', 'sei': '10.41'}",CHEMBL129375,,CHEMBL129375,7.44,False,http://www.openphacts.org/units/Nanomolar,246471,=,1,True,=,,IC50,nM,,36.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,36.0
,348503,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccccc1Sc1ccc2c(n1)CNC(=O)N2c1c(Cl)cccc1Cl,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '16.71', 'le': '0.35', 'lle': '0.75', 'sei': '15.38'}",CHEMBL443285,,CHEMBL443285,6.96,False,http://www.openphacts.org/units/Nanomolar,246499,=,1,True,=,,IC50,nM,,110.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,110.0
,348505,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)c1cc(C)c(N2C(=O)NCc3nc(Sc4ccc(F)cc4)ccc32)c(Cl)c1,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '16.58', 'le': '0.33', 'lle': '1.43', 'sei': '11.76'}",CHEMBL128686,,CHEMBL128686,7.33,False,http://www.openphacts.org/units/Nanomolar,246469,=,1,True,=,,IC50,nM,,47.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,47.0
,348507,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCc2nc(Sc3ccc(F)cc3)ccc2N1c1c(F)cccc1Cl,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '18.12', 'le': '0.37', 'lle': '1.79', 'sei': '16.18'}",CHEMBL128781,,CHEMBL128781,7.32,False,http://www.openphacts.org/units/Nanomolar,246468,=,1,True,=,,IC50,nM,,48.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,48.0
,349857,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccccc1Sc1ccc2c(n1)CNC(=O)N2c1c(Cl)cccc1Cl,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '13.19', 'le': '0.28', 'lle': '-0.21', 'sei': '10.47'}",CHEMBL339095,,CHEMBL339095,5.70,False,http://www.openphacts.org/units/Nanomolar,246491,=,1,True,=,,IC50,nM,,1990.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,1990.0
,349863,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc([N+](=O)[O-])cc(Cl)c1N1C(=O)NCc2nc(Sc3ccc(F)cc3)ccc21,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '16.14', 'le': '0.33', 'lle': '1.58', 'sei': '8.13'}",CHEMBL127275,,CHEMBL127275,7.18,False,http://www.openphacts.org/units/Nanomolar,246466,=,1,True,=,,IC50,nM,,66.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,66.0
,349865,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCNC(=O)c1cc(Cl)c(N2C(=O)NCc3nc(Sc4ccc(F)cc4)ccc32)c(Cl)c1,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '13.28', 'le': '0.28', 'lle': '1.77', 'sei': '9.15'}",CHEMBL434434,,CHEMBL434434,7.10,False,http://www.openphacts.org/units/Nanomolar,246476,=,1,True,=,,IC50,nM,,80.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,80.0
,351335,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(Cl)c1N1C(=O)NCc2nc(Sc3ccc(F)cc3)ccc21,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '18.17', 'le': '0.37', 'lle': '1.57', 'sei': '16.07'}",CHEMBL128756,,CHEMBL128756,7.27,False,http://www.openphacts.org/units/Nanomolar,246467,=,1,True,=,,IC50,nM,,54.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,54.0
,351337,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(Cl)c1N1C(=O)NCc2nc(Sc3ccc(F)cc3)ccc21,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '19.31', 'le': '0.39', 'lle': '2.02', 'sei': '17.07'}",CHEMBL128756,,CHEMBL128756,7.72,False,http://www.openphacts.org/units/Nanomolar,246467,=,1,True,=,,IC50,nM,,19.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,19.0
,352679,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccccc1N1C(=O)NCc2nc(Sc3ccc(F)cc3Cl)ccc21,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '16.87', 'le': '0.34', 'lle': '1.04', 'sei': '14.91'}",CHEMBL128516,,CHEMBL128516,6.75,False,http://www.openphacts.org/units/Nanomolar,246488,=,1,True,=,,IC50,nM,,180.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,180.0
,354237,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1cc(F)ccc1Sc1ccc2c(n1)CNC(=O)N2c1c(Cl)cccc1Cl,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '15.39', 'le': '0.33', 'lle': '1.08', 'sei': '9.40'}",CHEMBL128239,,CHEMBL128239,6.70,False,http://www.openphacts.org/units/Nanomolar,246498,=,1,True,=,,IC50,nM,,200.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,200.0
,355679,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCc2nc(Sc3ccc(Cl)cc3Cl)ccc2N1c1c(Cl)cccc1Cl,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '15.91', 'le': '0.37', 'lle': '0.28', 'sei': '16.57'}",CHEMBL128440,,CHEMBL128440,7.50,False,http://www.openphacts.org/units/Nanomolar,246501,=,1,True,=,,IC50,nM,,32.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,32.0
,355681,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCc2nc(Sc3ccccc3C(F)(F)F)ccc2N1c1c(Cl)cccc1Cl,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '12.19', 'le': '0.26', 'lle': '-1.19', 'sei': '12.67'}",CHEMBL340742,,CHEMBL340742,5.73,False,http://www.openphacts.org/units/Nanomolar,246492,=,1,True,=,,IC50,nM,,1850.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,1850.0
,357127,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCc2nc(Sc3ccc(F)cc3)ccc2N1c1ccccc1,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '17.71', 'le': '0.34', 'lle': '1.49', 'sei': '13.76'}",CHEMBL129380,,CHEMBL129380,6.22,False,http://www.openphacts.org/units/Nanomolar,246473,=,1,True,=,,IC50,nM,,600.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,600.0
,359979,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCc2nc(Sc3ccccc3Cl)ccc2N1c1c(Cl)cccc1Cl,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '16.09', 'le': '0.36', 'lle': '0.48', 'sei': '15.54'}",CHEMBL340687,,CHEMBL340687,7.03,False,http://www.openphacts.org/units/Nanomolar,246502,=,1,True,=,,IC50,nM,,94.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,94.0
,359981,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(C)c1Sc1ccc2c(n1)CNC(=O)N2c1c(Cl)cccc1Cl,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '15.30', 'le': '0.32', 'lle': '0.07', 'sei': '14.56'}",CHEMBL129174,,CHEMBL129174,6.58,False,http://www.openphacts.org/units/Nanomolar,246497,=,1,True,=,,IC50,nM,,260.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,260.0
,359983,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(C)c1N1C(=O)NCc2nc(Sc3ccc(F)cc3)ccc21,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '17.70', 'le': '0.34', 'lle': '1.95', 'sei': '12.85'}",CHEMBL341364,,CHEMBL341364,7.00,False,http://www.openphacts.org/units/Nanomolar,246464,=,1,True,=,,IC50,nM,,100.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,100.0
,361114,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCc2nc(NCc3ccc(F)cc3F)ccc2N1c1c(Cl)cccc1Cl,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '14.86', 'le': '0.30', 'lle': '0.83', 'sei': '11.30'}",CHEMBL423517,,CHEMBL423517,6.47,False,http://www.openphacts.org/units/Nanomolar,246459,=,1,True,=,,IC50,nM,,340.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,340.0
,361116,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)c1cccc(Cl)c1N1C(=O)NCc2nc(Sc3ccc(F)cc3)ccc21,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '15.99', 'le': '0.32', 'lle': '1.93', 'sei': '9.92'}",CHEMBL129112,,CHEMBL129112,7.10,False,http://www.openphacts.org/units/Nanomolar,246465,=,1,True,=,,IC50,nM,,80.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,80.0
,362413,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)c1cc(Cl)c(N2C(=O)NCc3nc(Sc4ccc(F)cc4)ccc32)c(Cl)c1,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '16.82', 'le': '0.35', 'lle': '2.22', 'sei': '11.25'}",CHEMBL129628,,CHEMBL129628,8.05,False,http://www.openphacts.org/units/Nanomolar,246480,=,1,True,=,,IC50,nM,,9.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,9.0
,362415,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)c1cc(Cl)c(N2C(=O)NCc3nc(Sc4ccc(F)cc4)ccc32)c(Cl)c1,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,,CHEMBL129628,,CHEMBL129628,,False,http://www.openphacts.org/units/Nanomolar,246480,<,1,True,<,,IC50,nM,,30.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,30.0
,364072,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCc2nc(Sc3ccc(F)cc3)ccc2N1c1c(Cl)cccc1C(F)(F)F,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '15.33', 'le': '0.32', 'lle': '0.55', 'sei': '15.38'}",CHEMBL129305,,CHEMBL129305,6.96,False,http://www.openphacts.org/units/Nanomolar,246489,=,1,True,=,,IC50,nM,,110.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,110.0
,365559,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCc2nc(Sc3cccc(C(F)(F)F)c3)ccc2N1c1c(Cl)cccc1Cl,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '12.21', 'le': '0.26', 'lle': '-1.18', 'sei': '12.69'}",CHEMBL129446,,CHEMBL129446,5.74,False,http://www.openphacts.org/units/Nanomolar,246462,=,1,True,=,,IC50,nM,,1815.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,1815.0
,365561,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1cccc(Cl)c1N1C(=O)NCc2nc(Sc3ccc(F)cc3)ccc21,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '17.93', 'le': '0.36', 'lle': '1.47', 'sei': '16.41'}",CHEMBL129704,,CHEMBL129704,7.42,False,http://www.openphacts.org/units/Nanomolar,246470,=,1,True,=,,IC50,nM,,38.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,38.0
,365563,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCc2nc(Sc3ccc(F)cc3F)ccc2N1c1c(Cl)cccc1Cl,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '17.34', 'le': '0.37', 'lle': '1.42', 'sei': '16.81'}",CHEMBL92788,,CHEMBL92788,7.60,False,http://www.openphacts.org/units/Nanomolar,246477,=,1,True,=,,IC50,nM,,25.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,25.0
,365565,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCc2nc(Sc3ccc(F)cc3F)ccc2N1c1c(Cl)cccc1Cl,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,,CHEMBL92788,,CHEMBL92788,,False,http://www.openphacts.org/units/Nanomolar,246477,<,1,True,<,,IC50,nM,,30.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,30.0
,367089,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCc2nc(Sc3ccccc3F)ccc2N1c1c(Cl)cccc1Cl,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '15.10', 'le': '0.32', 'lle': '0.31', 'sei': '14.03'}",CHEMBL340377,,CHEMBL340377,6.35,False,http://www.openphacts.org/units/Nanomolar,246495,=,1,True,=,,IC50,nM,,450.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,450.0
,368415,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)Oc1cc(Cl)c(N2C(=O)NCc3nc(Sc4ccc(F)cc4)ccc32)c(Cl)c1,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '15.94', 'le': '0.34', 'lle': '2.14', 'sei': '7.83'}",CHEMBL129720,,CHEMBL129720,7.64,False,http://www.openphacts.org/units/Nanomolar,246478,=,1,True,=,,IC50,nM,,23.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,23.0
,368417,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)Oc1cc(Cl)c(N2C(=O)NCc3nc(Sc4ccc(F)cc4)ccc32)c(Cl)c1,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,,CHEMBL129720,,CHEMBL129720,,False,http://www.openphacts.org/units/Nanomolar,246478,<,1,True,<,,IC50,nM,,30.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,30.0
,369859,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCc2nc(Sc3ccc(F)cc3Cl)ccc2N1c1c(Cl)cccc1Cl,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,,CHEMBL128813,,CHEMBL128813,,False,http://www.openphacts.org/units/Nanomolar,246454,<,1,True,<,,IC50,nM,,30.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,30.0
,374117,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCc2nc(Sc3ccc(F)cc3)ccc2N1c1ccccc1Cl,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '18.56', 'le': '0.38', 'lle': '1.77', 'sei': '15.83'}",CHEMBL338612,,CHEMBL338612,7.16,False,http://www.openphacts.org/units/Nanomolar,246474,=,1,True,=,,IC50,nM,,69.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,69.0
,375440,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccccc1Sc1ccc2c(n1)CNC(=O)N2c1c(Cl)cccc1Cl,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '14.01', 'le': '0.30', 'lle': '0.37', 'sei': '8.21'}",CHEMBL128257,,CHEMBL128257,5.85,False,http://www.openphacts.org/units/Nanomolar,246493,=,1,True,=,,IC50,nM,,1420.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,1420.0
,376838,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCc2nc(NCc3ccccc3)ccc2N1c1c(Cl)cccc1Cl,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '17.40', 'le': '0.35', 'lle': '1.59', 'sei': '12.13'}",CHEMBL335878,,CHEMBL335878,6.95,False,http://www.openphacts.org/units/Nanomolar,246460,=,1,True,=,,IC50,nM,,113.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,113.0
,378236,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCc2nc(Sc3ccc(F)cc3Cl)ccc2N1c1c(Cl)cccc1Cl,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '17.50', 'le': '0.39', 'lle': '1.27', 'sei': '17.60'}",CHEMBL128813,,CHEMBL128813,7.96,False,http://www.openphacts.org/units/Nanomolar,246451,=,1,True,=,,IC50,nM,,11.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,11.0
,378238,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCc2nc(Sc3ccc(F)cc3Cl)ccc2N1c1c(Cl)cccc1Cl,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,,CHEMBL128813,,CHEMBL128813,,False,http://www.openphacts.org/units/Nanomolar,246451,<,1,True,<,,IC50,nM,,30.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,30.0
,378239,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCc2nc(Sc3ccccc3Br)ccc2N1c1c(Cl)cccc1Cl,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '14.38', 'le': '0.35', 'lle': '0.26', 'sei': '15.30'}",CHEMBL131194,,CHEMBL131194,6.92,False,http://www.openphacts.org/units/Nanomolar,246452,=,1,True,=,,IC50,nM,,120.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,120.0
,379609,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCc2nc(Sc3ccc(F)cc3)ccc2N1c1c(Cl)cc(C(F)(F)F)cc1Cl,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '13.59', 'le': '0.29', 'lle': '-0.42', 'sei': '14.68'}",CHEMBL128515,,CHEMBL128515,6.64,False,http://www.openphacts.org/units/Nanomolar,246487,=,1,True,=,,IC50,nM,,230.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,230.0
,381081,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCc2nc(Sc3ccc(F)cc3F)ccc2N1c1c(Cl)cccc1Cl,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '17.34', 'le': '0.37', 'lle': '1.42', 'sei': '16.81'}",CHEMBL92788,,CHEMBL92788,7.60,False,http://www.openphacts.org/units/Nanomolar,246500,=,1,True,=,,IC50,nM,,25.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,25.0
,381083,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCc2nc(Sc3cc(Cl)ccc3Cl)ccc2N1c1c(Cl)cccc1Cl,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '13.70', 'le': '0.31', 'lle': '-0.75', 'sei': '14.27'}",CHEMBL129659,,CHEMBL129659,6.46,False,http://www.openphacts.org/units/Nanomolar,246496,=,1,True,=,,IC50,nM,,350.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,350.0
,382528,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCc2nc(Sc3cccc(Cl)c3)ccc2N1c1c(Cl)cccc1Cl,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '12.96', 'le': '0.29', 'lle': '-0.89', 'sei': '12.51'}",CHEMBL130076,,CHEMBL130076,5.66,False,http://www.openphacts.org/units/Nanomolar,246490,=,1,True,=,,IC50,nM,,2190.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,2190.0
,385353,[],CHEMBL735052,Inhibitory activity against Mitogen-activated protein kinase p38 alpha,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCc2nc(Sc3c(Cl)cccc3Cl)ccc2N1c1c(Cl)cccc1Cl,,,CHEMBL1136354,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '15.51', 'le': '0.36', 'lle': '0.10', 'sei': '16.16'}",CHEMBL341029,,CHEMBL341029,7.31,False,http://www.openphacts.org/units/Nanomolar,246503,=,1,True,=,,IC50,nM,,49.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,49.0
